,character,statement,line,book,scene
348,hagrid,"(shaking his head) they'd know i did it. and tha' would only get dumbledore in trouble. gonna come down, yeh know. says he wants ter be with me when it... when it happens. great man, dumbledore.",348,3,"['ron', 'hermione', 'harry', 'hagrid']"
349,hagrid,"yeh will not! think i wan' yeh seein' a thing like this! no. yeh'll drink yer tea an' be off. but before yeh do -- i wan' ter see you an' ron shake hands, harry. ron and harry exchange a glance, then look to hagrid.",349,3,"['ron', 'hermione', 'harry', 'hagrid']"
350,hagrid,"good. now then. ron, i wan' ter see you give hermione a hug.",350,3,"['ron', 'hermione', 'harry', 'hagrid']"
351,hagrid,"go on! you two've been at it all year. an' i'm sick o' it. acutely uncomfortable, hermione and ron step forward and perform perhaps the most awkward hug hogwarts has ever seen.",351,3,"['ron', 'hermione', 'harry', 'hagrid']"
356,harry,"hagrid... everyone turns. looks. dumbledore and fudge approach. behind them, in a fluttering shroud of crows, the executioner follows, axe at his side. hagrid begins to panic.",356,3,"['ron', 'harry', 'hagrid']"
357,harry,c'mon.,357,3,"['ron', 'harry', 'hagrid']"
360,harry,what?,360,3,"['ron', 'harry', 'hagrid']"
364,ron,he bit me... his eyes shift. see scabbers streaking away.,364,3,"['ron', 'harry', 'hagrid']"
366,hermione,"harry. you do realize what tree this is... ron nabs scabbers, cradles him in his bloody palm.",366,3,"['ron', 'hermione', 'harry']"
367,harry,that's not good. (yelling) ron! run! ron spins. looks toward harry.,367,3,"['ron', 'hermione', 'harry']"
368,ron,"aaaahhh! the dog's teeth flash and -- snap! -- close on ron's foot, dragging him towards the trunk like a rag doll. instantly, harry dashes forward, leaps out, and grabs ron's hands... but he and ron just keep skudding along the ground.",368,3,"['ron', 'hermione', 'harry']"
369,ron,"harry! harry raises his chin. the dog vanishes into the gap at the base of the tree, begins to pull ron through...",369,3,"['ron', 'hermione', 'harry']"
370,harry,"no, ron... one by one, ron releases his fingers from harry's forearm. sacrificing himself.",370,3,"['ron', 'hermione', 'harry']"
372,hermione,"haaaaaaarrrrrr!!!!!!!!! harry squints up, sees a pile-driving fist of a branch screaming straight down for his head. he rolls away just as -- whomp! -- the branch pulverizes the ground. hermione whips through frame, still clinging on for dear life, and harry rises. flumph! -- he's promptly knocked to the ground again. hermione goes crashing through the high branches, harry spies his glasses and grabs them. rising, he fits them to his face and...",372,3,"['ron', 'hermione', 'harry']"
373,harry,"ahhhhhhhhhhhhhhhh! hermione reaches out, grabs harry's shirt and -- riding the branch in tandem -- the two boomerang back, hurtling toward the trunk of the tree, through the gap, and into the darkness...",373,3,"['ron', 'hermione', 'harry']"
374,hermione,thanks.,374,3,"['ron', 'hermione', 'harry']"
375,hermione,where do you suppose this goes?,375,3,"['ron', 'hermione', 'harry']"
377,hermione,"we're in the shrieking shack, aren't we? harry doesn't answer, staring at the dog prints in the dust on the floor. the ceiling creaks. they dash to the stairs.",377,3,"['ron', 'hermione', 'harry']"
378,harry,nox.,378,3,"['ron', 'hermione', 'harry']"
380,hermione,ron! you're okay --,380,3,"['hermione', 'harry']"
381,ron,"he's the dog. it's a trap, harry. he's an animagus... harry looks down, follows the paw prints on the floor to a pair of filthy human feet. harry looks up slowly at the man standing in the shadows. filthy, matted hair hangs to his shoulders. his skin like a corpse.",381,3,"['ron', 'hermione', 'harry']"
382,hermione,"if you want to kill harry, you'll -- you'll... have to kill us, too!",382,3,"['ron', 'hermione', 'harry']"
383,harry,then it'll be you!,383,3,"['ron', 'hermione', 'harry']"
385,harry,"professor lupin! lupin ignores them, eying black intensely.",385,3,"['ron', 'hermione', 'harry']"
386,hermione,"professor lupin! lupin ignores them, eying black intensely.",385,3,"['ron', 'hermione', 'harry']"
387,ron,"professor lupin! lupin ignores them, eying black intensely.",385,3,"['ron', 'hermione', 'harry']"
393,harry,you betrayed my parents! you sold them to voldemort!,393,3,"['ron', 'hermione', 'harry']"
398,ron,"you're mad... harry's eyes shift from ron's face to his hands, where scabbers twists violently. as a curious expression befalls harry, lupin and black, as one, raise their wands... when.",398,3,"['ron', 'harry']"
399,snape,"(eying black) ah, vengeance is sweet. how i hoped i'd be the one to catch you.",399,3,"['ron', 'snape', 'harry']"
400,snape,i told dumbledore you were helping your old friend into the castle. and here's the proof.,400,3,"['ron', 'snape', 'harry']"
401,snape,give me a reason. i beg you.,401,3,"['ron', 'snape', 'harry']"
403,snape,(clucking his tongue) listen to you two. quarreling like an old married couple. the creature and the criminal.,403,3,"['ron', 'snape', 'harry']"
405,harry,"expelliarmus! snape soars into the air, hits the wall with a thud, and slides down. ron and hermione stare in shock.",405,3,"['ron', 'snape', 'harry']"
406,harry,you said peter before. peter who?,406,3,"['ron', 'snape', 'harry']"
407,harry,"he killed no. pettigrew's dead. him. as harry points at black, black laughs mirthlessly.",407,3,"['ron', 'snape', 'harry']"
408,harry,the map was lying then --,408,3,"['ron', 'snape', 'harry']"
409,ron,m-me? it's lunatic...,409,3,"['ron', 'snape', 'harry']"
410,ron,scabbers? scabbers has been in my family for --,410,3,"['ron', 'snape', 'harry']"
411,ron,so what?,411,3,"['ron', 'snape', 'harry']"
414,ron,what are you going to do to him? sirius and lupin exchange a glance.,414,3,"['ron', 'snape', 'harry']"
423,harry,"i don't reckon my father'd want his best friends to become killers for a worthless piece of vermin like pettigrew. besides: dead, the truth dies with him. alive... you're free.",423,3,"['ron', 'harry']"
425,harry,i know.,425,3,['harry']
426,harry,when! come live with you?,426,3,['harry']
427,hermione,"harry... he turns, see hermione staring at the full moon. his eyes shift. lupin is a rigid silhouette, his fingers twitching.",427,3,"['hermione', 'harry']"
430,hermione,"professor...? the werewolf's eyes blaze. long teeth glitter. then... a horrifying growl erupts from its throat. harry and hermione spin, begin to flee... and run flat into snape. as they collapse in a great clumsy pile, snape's eyes flutter open, the spell broken. seeing hermione atop him, he sweeps her aside...",430,3,"['hermione', 'harry']"
431,harry,"sirius! the dog yelps, roars in pain, and the werewolf flings it into the tall grass. as it charges after, harry pushes past snape, dashes into the night. hermione makes to follow, but snape holds her back.",431,3,"['hermione', 'harry']"
432,harry,"please, professor. stop... it's me. suddenly... a howl pierces the night. the werewolf falters, cocking its head toward the forest. harry waits, petrified. the werewolf's eyes shift back to him. it snarls, moves closer, ready to kill. harry covers his face with his arm, when... ... a second howl echoes high above the forest. slowly, harry drops his arm. looks. the werewolf bounds toward the forest, vanishes. harry's eyes shift. in the darkness, the wounded dog lurches through the tall grass. falls. rises. falls again. each time becoming more human. as he disappears over the ridge, harry sprints after.",432,3,"['hermione', 'harry']"
433,harry,sirius! harry looks into his glassy eyes.,433,3,"['hermione', 'harry']"
434,harry,"no... no! (drawing his wand) expecto... patronum! a thin silvery wisp weeps from harry's wand, hovering like a veil, but the dementors continue to come. harry places his hand on black's heaving heart, poises his wand once more:",434,3,"['hermione', 'harry']"
436,harry,i saw my dad.,436,3,"['hermione', 'harry']"
437,harry,"he sent the dementors away... i saw him. across the lake... hermione exchanges a private glance with ron, turns back.",437,3,"['hermione', 'harry']"
438,harry,the kiss...?,438,3,"['hermione', 'harry']"
439,harry,"you mean, they're going to kill sirius?",439,3,"['hermione', 'harry']"
440,hermione,headmaster! you've got to stop them! they've got the wrong man!,440,3,"['hermione', 'harry']"
441,ron,it's scabbers who did it!,441,3,"['ron', 'hermione', 'harry']"
442,ron,"my rat, sir. only he's not really well, he was a rat. you a rat. see, he used to be my brother percy's --",442,3,"['ron', 'hermione', 'harry']"
443,albus dumbledore,"i do, miss granger. but i'm sorry to say the word of three thirteen- year-old wizards will convince few others. a child's voice, however honest and true, is meaningless to those who have forgotten how to listen. as dumbledore turns to the window, a shooting star plummets silently through the sky.",443,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
444,albus dumbledore,"by the way, when in doubt, i find retracing my steps to be a wise place to begin... good luck. he smiles, exits. harry glances curiously at the chocolate.",444,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
445,hermione,"sorry, ron. but seeing as you can't walk... as ron and harry exchange a curious glance, the bell continues to chime -- ding! ding! -- and...",445,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
447,hermione,seven-thirty. where were we at seven-thirty?,447,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
448,hermione,"come on! we can't be seen! hermione grabs harry's arm, slams through the door.",448,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
449,harry,"hermione! will you please tell me what it is we're doing?! she holds up a hand, silencing him. annoyed, harry follows her gaze and blinks in disbelief. across the grounds...",449,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
450,harry,but that... that's... us. this is not... normal.,450,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
451,hermione,"this is a time-turner, harry. mcgonagall gave it to me first term. this is how i've been getting to my lessons all year.",451,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
452,hermione,yes. dumbledore wanted us to return to this moment. clearly something happened he wants us to change.,452,3,"['ron', 'hermione', 'albus dumbledore', 'harry']"
454,hermione,"hurry! malfoy's coming! hermione pulls harry under the bridge. seconds later, footsteps clamor over their heads.",454,3,"['hermione', 'albus dumbledore', 'harry']"
455,harry,look. buckbeak's still alive.,455,3,"['hermione', 'harry']"
456,harry,buckbeak? but... how will saving buckbeak help sirius?,456,3,"['hermione', 'harry']"
459,harry,"nothing. harry looks toward the slope, sees fudge and the others approaching in a cloud of crows.",459,3,"['hermione', 'harry']"
460,hermione,"no! fudge has to see buckbeak before we steal him. otherwise, he'll think hagrid set him free! harry nods, then looks toward the hut. inside, hagrid is handing scabbers to ron.",460,3,"['hermione', 'harry']"
461,hermione,"no, harry! you can't!",461,3,"['hermione', 'harry']"
462,hermione,"yes! you must! (pointing inside) harry, you're in hagrid's hut right now. if you go bursting inside, you'll think you've gone mad. awful things can happen when wizards meddle with time. we can't be seen. hermione turns, watches fudge and the others drawing closer. she frowns, glances into the hut.",462,3,"['hermione', 'harry']"
463,harry,"are you mad? hermione ignores him, swiftly whistling a second stone through the window and -- conk! -- off the back of harry's head.",463,3,"['hermione', 'harry']"
464,hermione,"sorry. crows begin to drop atop the roof. fudge's party arrives, raps on the door.",464,3,"['hermione', 'harry']"
465,hermione,is that really what my hair looks like from the back?,465,3,"['hermione', 'harry']"
471,hermione,"here, beaky... come and get the nice dead ferret... yum yum... harry looks at her as if she's mad, but it's... working. as buckbeak trots after, the cawing crows scatter.",471,3,"['hermione', 'harry']"
472,albus dumbledore,"professor dippet had those blackberries planted when he was headmaster... harry and hermione shoo buckbeak along, disappear into the forest... just as dumbledore concludes his reverie.",472,3,"['hermione', 'albus dumbledore', 'harry']"
478,harry,now what?,478,3,"['hermione', 'albus dumbledore', 'harry', 'hagrid']"
479,harry,and we do that... how?,479,3,"['hermione', 'albus dumbledore', 'harry', 'hagrid']"
481,harry,wait until fred and george hear about that one.,481,3,"['hermione', 'albus dumbledore', 'harry', 'hagrid']"
482,harry,and now we wait.,482,3,"['albus dumbledore', 'harry', 'hagrid']"
483,hermione,"'least someone's enjoying himself. harry and hermione sit together in the lengthening shadows. harry snaps off a piece of chocolate, hands it to hermione.",483,3,"['hermione', 'albus dumbledore', 'harry', 'hagrid']"
